1.3002707942,9.88367542452799E-07,5.59151890897451E-07,5.34352382358125E-08,-8.07500865057253E-09,2.19714534745266E-09,-7.98525767441205E-10,3.44061437235135E-10,-1.65707564249026E-10,8.63480745185609E-11,-4.77194889897999E-11,2.76030883092595E-11,-1.65601698338302E-11,1.02361791168868E-11,-6.48666868062251E-12,4.19816902975064E-12,-2.76663179799726E-12,1.85205967744714E-12,-1.2569689024842E-12,8.63500795280379E-13,-5.99636601711074E-13,4.20446457903473E-13,-2.97381268901861E-13,2.12001690041369E-13,-1.52222487028008E-13,1.10017853200092E-13,-7.99939076966316E-14,5.84861043021758E-14,-4.29800539476995E-14
0.011769934,0.010013371,0.0001326208,-8.52480296973763E-06,1.94649958047017E-06,-6.79225020148303E-07,2.94505154361517E-07,-0.000000145,7.77042156962775E-08,-4.42356769255414E-08,2.63608975668643E-08,-1.62816907908523E-08,1.0350498671045E-08,-6.73798420012251E-09,4.47439570595554E-09,-0.000000003,2.07085969272809E-09,-1.43721061234693E-09,0.000000001,-7.14821480845873E-10,5.11078006060181E-10,-3.68296609063353E-10,2.67297550029307E-10,-1.95250254751036E-10,1.43462607091357E-10,-1.0597887101792E-10,7.86761220148565E-11,-5.86734682701768E-11,4.39406879537039E-11
1.1563077433,-0.1300799444,0.0366635313,-0.0164337444,0.0089498531,-0.0053976099,0.0034654367,-0.0023211257,0.0016029401,-0.0011328717,0.0008152876,-0.0005953465,0.0004399782,-0.0003284317,0.0002472603,-0.0001875168,0.0001431153,-0.000109838,8.47147878464662E-05,-6.56253007104196E-05,5.10376994880229E-05,-3.98336421122265E-05,3.11891340262238E-05,-2.44920836298033E-05,1.92844905278303E-05,-1.52214147073466E-05,1.2041539861932E-05,-9.54584921990017E-06,0.000007582
0.7866569892,-0.0149783598,0.0084543171,-0.0056057517,0.0039688671,-0.0029143757,0.0021905812,-0.0016734786,0.0012937973,-0.0010094571,0.0007933307,-0.0006271484,0.0004981902,-0.0003973681,0.000318055,-0.0002553377,0.0002055245,-0.00016581,0.0001340424,-0.0001085582,8.80626094806518E-05,-7.15417136809752E-05,5.81978208244511E-05,-4.74004158436899E-05,3.86492117533071E-05,-3.15458842386613E-05,2.57723189612167E-05,-2.10737639195393E-05,1.72457070641613E-05
265.7045187231,-1.4180428587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5052983682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395.4103087219,0.0133905631,0.0041792432,-9.84698493119798E-05,5.96616064224493E-06,-8.75858215082786E-07,2.03553227687064E-07,-6.03150596428609E-08,2.0716729750531E-08,-7.86515083262629E-09,3.21179569459809E-09,-1.38662626919551E-09,6.25568573884111E-10,-2.92476613433497E-10,1.40847047562622E-10,-6.9537900580941E-11,3.50700649804713E-11,-1.80152444639931E-11,9.40415663302817E-12,-4.97903580947755E-12,2.66947973618266E-12,-1.44738724138419E-12,7.92735516344332E-13,-4.38164358494136E-13,2.44201599828579E-13,-1.37134883311209E-13,7.75461536047526E-14,-4.41309837250108E-14,2.52629584377004E-14
8.53240356798035E-07,1.35647001261067E-06,6.22890675006947E-07,0.00000005,-6.05683607688245E-09,1.31144130236526E-09,-3.7814892388034E-10,1.29271080649687E-10,-4.94076970248046E-11,2.04345188754936E-11,-8.96431713115436E-12,4.11646440610512E-12,-1.96066319587769E-12,9.62205182488505E-13,-4.84126629161094E-13,2.48781121951174E-13,-1.3017862748916E-13,6.91963226931507E-14,-3.72906434098367E-14,2.03419205192496E-14,-1.12170060230107E-14,6.24545658590427E-15,-3.50781191396306E-15,1.98579886659594E-15,-1.13227432525509E-15,6.49854687221716E-16,-3.75226318153464E-16,2.17858828229359E-16,-1.27138797419279E-16
1.3002711554,1.34915054954793E-06,6.04704347217401E-07,4.51554988482799E-08,-5.54678267832192E-09,1.2051397860661E-09,-3.48037113374532E-10,1.19096366026115E-10,-4.55540077047999E-11,1.88528940336172E-11,-8.27521619928697E-12,3.80200230404909E-12,-1.81175865856796E-12,8.89532316306355E-13,-4.47754211631016E-13,2.30184798233079E-13,-1.2049544183721E-13,6.40737138465732E-14,-3.45428169077677E-14,1.88497890400109E-14,-1.03978691659936E-14,5.79136651143826E-15,-3.25386531019431E-15,1.84264721728426E-15,-1.05099283899942E-15,6.03397105002827E-16,-3.48511425508566E-16,2.02410812052486E-16,-1.18159774096043E-16
0.0148830489,0.010093255,0.0001256533,-6.62712242382301E-06,1.20565130305952E-06,-3.32151109213869E-07,1.14055476050336E-07,-4.45545810561872E-08,0.000000019,-8.57081707256837E-09,4.05784620898641E-09,-0.000000002,0.000000001,-5.20490721345218E-10,2.74693000843342E-10,-1.47447348547005E-10,8.03075263023902E-11,-4.42977740074392E-11,2.47082517929842E-11,-1.3918136788264E-11,7.90923646033198E-12,-4.53012142903009E-12,2.6131974978615E-12,-1.51716910510681E-12,8.86024909501549E-13,-5.20224528036982E-13,3.06957420486253E-13,-1.81944872778705E-13,1.08299614581596E-13
1.1191254795,-0.1112389443,0.0253136883,-0.0090209456,0.0039014393,-0.0018686716,0.0009529168,-0.0005069772,0.0002781101,-0.0001561352,8.9260518303892E-05,-5.17788308440796E-05,3.0398460337129E-05,-1.80262983415747E-05,0.000010781,-6.49517161714632E-06,3.93807218211348E-06,-0.000002401,1.47114152898142E-06,-9.05350782098007E-07,5.59355348099118E-07,-3.46815520357979E-07,2.15726854041624E-07,-1.34579689712941E-07,8.41812366647001E-08,-5.27856517150483E-08,3.31739347389781E-08,-2.08921882632869E-08,1.31828792650635E-08
0.7826928893,-0.0109884069,0.0048912369,-0.0025710986,0.0014445109,-0.0008420273,0.0005025107,-0.0003048303,0.0001871489,-0.0001159614,0.000072377,-4.54412496976395E-05,2.86693928257688E-05,-1.81621748945039E-05,1.15461017905887E-05,-7.36227909826794E-06,4.70684588887334E-06,-3.01613277616022E-06,1.9366861977813E-06,-1.2458347268209E-06,8.027360177691E-07,-0.000000518,3.34705595226843E-07,-2.16535641754632E-07,1.40242911377695E-07,-9.09238684064075E-08,0.000000059,-3.83241244158134E-08,2.49121325019559E-08
265.2654223989,-1.4180428587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8482879237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395.4153893045,0.0162235916,0.0040818157,-9.11752402643707E-05,4.75438177671404E-06,-5.69850931181575E-07,1.07340914499783E-07,-2.58219911369891E-08,7.2110323142961E-09,-2.22761146374997E-09,7.40498359065517E-10,-2.60309112824159E-10,9.56373557938065E-11,-3.64176615597549E-11,1.42846086991031E-11,-5.74465855254118E-12,2.36003025646476E-12,-9.87578552690746E-13,4.19962975653742E-13,-1.81135291794177E-13,7.91145831508207E-14,-3.49454755126594E-14,1.55924411377831E-14,-7.0210973603582E-15,3.1878700361525E-15,-1.45843057328608E-15,6.71869614555363E-16,-3.11498663750325E-16,1.4527313727306E-16
1.39371254251628E-06,1.80050814665797E-06,6.70520212810488E-07,0.000000043,-4.33061073295803E-09,7.68280960823984E-10,-1.80533509262358E-10,5.02592371350483E-11,-1.56425534791002E-11,5.26856742800604E-12,-1.88225095312505E-12,7.03931245189563E-13,-2.73064060684265E-13,1.09142175589607E-13,-4.47252958894307E-14,1.87191327950486E-14,-7.97784944124814E-15,3.45390275241723E-15,-1.51603935697897E-15,6.73578496555958E-16,-3.02524604717327E-16,1.37194592780909E-16,-6.27623944106724E-17,2.89394347820896E-17,-1.34399935421742E-17,6.2828571094071E-18,-2.95480316775488E-18,1.39735093033788E-18,-6.64208050417762E-19
1.300271691,1.77908104092176E-06,6.47676875467591E-07,3.87301297179987E-08,-0.000000004,7.05400504899816E-10,-1.6603359457057E-10,4.62699364499866E-11,-1.44119207430179E-11,4.85711707555293E-12,-1.73619754154237E-12,6.49625450697424E-13,-2.52110496289594E-13,1.00808995464756E-13,-4.13266089027107E-14,1.73030921889565E-14,-7.3769752803855E-15,3.19485566000027E-15,-1.40279837584878E-15,6.23465319675091E-16,-2.80104637477039E-16,1.27065819434438E-16,-5.81460744310785E-17,2.68186796159882E-17,-1.2458633654584E-17,5.82572956934702E-18,-2.74057340092972E-18,1.2963916923359E-18,-6.16383522904873E-19
0.0183594599,0.0101772861,0.0001195712,-5.28921973034239E-06,7.88705450133282E-07,-1.75918583807175E-07,0.000000049,-1.55723120453191E-08,5.39105156327944E-09,-0.000000002,7.65230286515082E-10,-3.058991504319E-10,1.25884803219896E-10,-5.30558094813505E-11,2.28122342440517E-11,-9.97638622771888E-12,4.42710698211893E-12,-1.98967213613342E-12,9.04239864185571E-13,-4.1502027170823E-13,1.92164303709421E-13,-8.9680994222345E-14,4.21518848111168E-14,-1.99404153747322E-14,9.48860631933289E-15,-4.53945931068411E-15,2.18247116455757E-15,-1.05406488356396E-15,5.11224306034991E-16
1.0836320749,-0.0965352384,0.018188686,-0.0052859767,0.0018615734,-0.0007260475,0.0003015094,-0.0001306396,5.83660886291456E-05,-2.66878618548039E-05,1.24265104982294E-05,-5.87116995800095E-06,2.80744255357005E-06,-0.000001356,6.60543467238838E-07,-3.24136153519473E-07,1.60072564291177E-07,-7.9493114155143E-08,3.96720217471535E-08,-1.98859625371231E-08,0.00000001,-5.05394282402824E-09,2.56057798545293E-09,-1.30111550158103E-09,6.6291009164116E-10,-3.38577919491333E-10,1.73317937959817E-10,-8.89067163002548E-11,4.56946464042299E-11
0.7794123229,-0.0083541374,0.0030061347,-0.0012843704,0.0005871118,-0.000278559,0.0001353343,-6.68404327291649E-05,3.34131522798232E-05,-1.68583192388633E-05,8.5681645668341E-06,-4.38061987018252E-06,2.250668788227E-06,-1.16111823882353E-06,6.01126476085923E-07,-3.12154790954793E-07,1.62524765925676E-07,-8.48156196225438E-08,4.43530943861299E-08,-2.32363252929147E-08,1.21934005260184E-08,-6.40805814639038E-09,3.3721920876054E-09,-1.77676687475303E-09,9.37207005844766E-10,-4.94866135157741E-10,2.61548329121235E-10,-1.38355688274962E-10,7.32479015132984E-11
264.779048509,-1.4180428587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2815237883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395.4231768213,0.0197104854,0.0039682549,-8.38578702098053E-05,0.000003763,-3.67433747960343E-07,5.580233025955E-08,-1.08333213616887E-08,2.44528806395598E-09,-6.1114029533795E-10,1.64447379461716E-10,-4.68093455317733E-11,1.39283376758453E-11,-4.29606909620938E-12,1.36507368643094E-12,-4.44743989047191E-13,1.48027847558621E-13,-5.01873202650585E-14,1.72918939016711E-14,-6.04301585246507E-15,2.13862241903855E-15,-7.65423272332382E-16,2.76734278744141E-16,-1.00970851280583E-16,3.71481414384979E-17,-1.3771155404059E-17,5.14067257421408E-18,-1.93127110460092E-18,7.29837114103204E-19
0.000002303,2.40440528212619E-06,0.000000722,3.66692328318957E-08,-3.06213583914054E-09,4.43682488312713E-10,-8.45569727902977E-11,1.90704985059377E-11,-4.80773690541921E-12,1.31165078552234E-12,-3.79586651449921E-13,1.14996585202125E-13,-3.61369378932937E-14,1.17009187816572E-14,-3.88443433141158E-15,1.31708193420464E-15,-4.54746850454694E-16,1.59497648599032E-16,-5.67176064311398E-17,2.04155615428331E-17,-7.42850811514885E-18,2.72927607799541E-18,-1.01153542873097E-18,3.77871474634387E-19,-1.42176158544951E-19,5.38467622800311E-20,-2.05166567351972E-20,7.86067746877968E-21,-3.02716308877719E-21
1.3002725863,2.36090540769808E-06,6.94052313720099E-07,0.000000033,-2.7969763915158E-09,4.06979748572955E-10,-7.77037749510423E-11,1.75437508340774E-11,-4.42625981887749E-12,1.20832191769283E-12,-3.49867131107514E-13,1.06042055430894E-13,-3.33369965373778E-14,1.07984834895314E-14,-3.58613974297189E-15,1.21635400836796E-15,-4.20104585703626E-16,1.47392870598494E-16,-5.24287395667353E-17,1.88772078621959E-17,-6.87066988283914E-18,2.52500713880486E-18,-9.360755269864E-19,3.49772658718998E-19,-1.31637023964673E-19,4.98675696395873E-20,-1.90051158597981E-20,7.28328640369568E-21,-2.80546605845965E-21
0.0227906632,0.0102781423,0.0001134636,-4.18837004373702E-06,5.11666464692754E-07,-9.18801367369989E-08,2.06575737998059E-08,-5.30252678835335E-09,1.48519783569045E-09,-4.42633142693027E-10,1.38209011802423E-10,-4.47517820729342E-11,1.4919551784463E-11,-5.09458417841699E-12,1.77487333976953E-12,-6.28953678271309E-13,2.261661978644E-13,-8.23690090380875E-14,3.03354231867231E-14,-1.12830647724825E-14,4.23377230421952E-15,-1.60124065620272E-15,6.09927263613156E-16,-2.33831378378414E-16,9.01738579723873E-17,-3.4961785400273E-17,1.3622301262597E-17,-5.33190906829737E-18,2.09575730752928E-18
1.0448497901,-0.0832514158,0.0129505668,-0.0030550575,0.0008715251,-0.0002753057,9.26048136356551E-05,-3.25026254228331E-05,1.17634562916552E-05,-4.35744603594163E-06,1.64369270808405E-06,-6.29152678013584E-07,2.43729046645928E-07,-9.53720872172427E-08,3.7639049640889E-08,-0.000000015,0.000000006,-2.40877089868289E-09,0.000000001,-3.95523672539999E-10,1.61259598767355E-10,-6.59811736362457E-11,2.70838749115987E-11,-1.11499357149119E-11,4.60251725775396E-12,-1.90451416468348E-12,7.89867618572857E-13,-3.28269839032598E-13,1.36693449108784E-13
0.7762699724,-0.0063207974,0.0018264147,-0.000630646,0.00023327,-8.95966801327938E-05,3.52463497225349E-05,-1.40971761654726E-05,5.70731770456248E-06,-2.33224923879129E-06,9.6009085427078E-07,-3.97591812510775E-07,1.65463174664746E-07,-6.91452920596442E-08,0.000000029,-1.21974430918627E-08,5.14437410460571E-09,-2.17473978829964E-09,9.2125013571306E-10,-3.90972784246629E-10,1.66200469338504E-10,-7.07562412505008E-11,3.0163645958642E-11,-1.28747051247776E-11,5.50148056869162E-12,-2.3532645049209E-12,1.00757064314487E-12,-4.31780066582241E-13,1.8518428488971E-13
264.1647014851,-1.4180428587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8150354565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395.4348096541,0.0238752493,0.0038399654,-7.67295416671094E-05,2.97472964713539E-06,-2.37605414094383E-07,2.91271615351698E-08,-4.56347348857547E-09,8.32512619492527E-10,-1.68338112208668E-10,3.6671096899976E-11,-8.45383126637937E-12,2.03775942056344E-12,-5.09249663021737E-13,1.31121202749871E-13,-3.4619566546831E-14,9.33850925936997E-15,-2.5660906432739E-15,7.16606801344213E-16,-2.02985731153267E-16,5.82277119908824E-17,-1.68923288758247E-17,4.95051010477313E-18,-1.46415748563943E-18,4.3665489067425E-19,-1.31215452779692E-19,3.97055467385976E-20,-1.20918808996846E-20,3.7042327045411E-21
3.79659586482086E-06,3.20445189181118E-06,7.76087118949548E-07,3.11850778967007E-08,-2.15983311999976E-09,2.56321068896967E-10,-3.96653623741848E-11,7.25207973389254E-12,-1.48163082784345E-12,3.27567794855227E-13,-7.68221769765873E-14,1.88610259001876E-14,-4.80338097781397E-15,1.2604908155344E-15,-3.39139662521433E-16,9.31966663331051E-17,-2.60794684128081E-17,7.41359101486143E-18,-2.13668625350224E-18,6.23354973829903E-19,-1.83835445482272E-19,5.47432599277133E-20,-1.64445329612912E-20,4.97901360154342E-21,-1.51839951736474E-21,4.66101088891923E-22,-1.43942615818981E-22,4.46998406767549E-23,-1.3952301288619E-23
1.3002740483,3.12807399844956E-06,7.42577001717218E-07,0.000000028,-0.000000002,2.34868901978345E-10,-3.64197518705715E-11,6.66641486559309E-12,-1.36307336559491E-12,3.01544755010166E-13,-7.07558983944187E-14,1.73794836300157E-14,-4.42785212553317E-15,1.16237097020235E-15,-3.12846076476611E-16,8.59983468753618E-17,-2.40723431541851E-17,6.84497369498405E-18,-1.97334067336238E-18,5.75851221948914E-19,-1.6986882598965E-19,5.05965813918846E-20,-1.52025020128943E-20,4.60401898466834E-21,-1.40435744096927E-21,4.31188640848254E-22,-1.33189553072127E-22,4.1369329774316E-23,-1.29154162873224E-23
0.0283058696,0.0103959123,0.0001075154,-3.3073665715102E-06,3.3312421311764E-07,-4.819651531733E-08,8.74003085027661E-09,-1.8127645770415E-09,4.10768763797863E-10,-9.91112420270808E-11,2.50650661364249E-11,-6.5752962080405E-12,1.77628446064458E-12,-4.91555135673932E-13,1.38796039816624E-13,-3.98660915664589E-14,1.16201004638036E-14,-3.43052036634756E-15,1.02417284098405E-15,-3.08807330308683E-16,9.39363154933343E-17,-2.88014729892746E-17,8.89392581369526E-18,-2.76426650029909E-18,8.64217268644704E-19,-2.71646380095456E-19,8.58086700371938E-20,-2.72292519035133E-20,8.67696435472109E-21
1.0037169492,-0.071604005,0.00922026,-0.0017677843,0.0004087537,-0.000104626,0.000028518,-8.11133210766985E-06,2.37913000457509E-06,-7.14232379917245E-07,2.18354927057238E-07,-6.77393466742893E-08,2.12686855607069E-08,-6.7453973860398E-09,2.15765162098456E-09,-6.95250046751713E-10,2.25459413324752E-10,-7.35228676654618E-11,2.40947083618346E-11,-7.93105331702039E-12,2.62090636023064E-12,-8.69189547576115E-13,2.8918425454585E-13,-9.64953396293789E-14,3.22849553273254E-14,-1.08283015134508E-14,3.64000791097294E-15,-1.22617185904326E-15,4.13847963249629E-16
0.7733375431,-0.0047977658,0.0011122789,-0.0003104042,9.29312940770729E-05,-2.89056690921546E-05,9.21091972150829E-06,-2.98456875495339E-06,0.000000979,-3.24155281019595E-07,1.08128041911596E-07,-3.6284924892256E-08,1.22367067314468E-08,-4.14390216370325E-09,1.40829469743573E-09,-4.80069893267382E-10,1.64085825851005E-10,-5.62151300582899E-11,1.92990001525387E-11,-6.63771391509787E-12,2.2867676225437E-12,-7.88996391823157E-13,2.72594430260459E-13,-9.42964797938798E-14,3.2656134764645E-14,-1.13209984751533E-14,3.9284381123192E-15,-1.36439123291163E-15,4.74257012524105E-16
263.408159074,-1.4180428587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4755851586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395.4522343433,0.0288510109,0.00369509,-6.97640707484163E-05,2.34352197365379E-06,-1.53674011848807E-07,1.52162395693397E-08,-1.92223622102826E-09,2.83085877553342E-10,-4.62597942451804E-11,8.14995218194586E-12,-1.52018522931637E-12,2.96578787525902E-13,-6.00001804342001E-14,1.25081580553263E-14,-2.67416054132665E-15,5.84149413339351E-16,-1.29994774834478E-16,2.94010907747652E-17,-6.74517804799215E-18,1.56717156591588E-18,-3.68252990007126E-19,8.7414951837394E-20,-2.09416130072948E-20,5.05887042117561E-21,-1.23139796589646E-21,3.01833455289907E-22,-7.44589078014823E-23,1.84769794389508E-23
6.26052863071355E-06,4.26828843112265E-06,8.32872384977695E-07,2.64078823558746E-08,-1.51534118688359E-09,1.47635773318163E-10,-1.85575153533866E-11,2.74962958117857E-12,-4.54995722446508E-13,8.14654370765631E-14,-1.54725081399224E-14,3.07644558522821E-15,-6.34527019922006E-16,1.3485604007187E-16,-2.93862465761064E-17,6.54043628989373E-18,-1.48235037940231E-18,3.41295623855336E-19,-7.96702769080951E-20,1.88255406279209E-20,-4.49676601096252E-21,1.08458327948591E-21,-2.63886343698193E-22,6.47147800451883E-23,-1.59849944173556E-23,3.97442325768742E-24,-9.94150447024528E-25,2.50056676259194E-25,-6.32192022575539E-26
1.3002764462,4.14362117801367E-06,7.93417376863392E-07,2.3608147005187E-08,-1.37949248094927E-09,1.35117974711326E-10,-1.70232841047256E-11,2.52553965487981E-12,-4.18273814228017E-13,7.49391092412573E-14,-1.42404803796034E-14,2.83274778208974E-15,-5.84493905947382E-16,1.24266554324509E-16,-2.70874957493361E-17,6.03062111758447E-18,-1.36718875523668E-18,3.14864557913029E-19,-7.35189182875115E-20,1.7376211545371E-20,-4.15153395303383E-21,1.00153983825996E-21,-2.43733966010922E-22,5.97851874768994E-23,-1.47703588601552E-23,3.67315147363457E-24,-9.18969166549708E-25,2.31190250693556E-25,-5.84602404068596E-26
0.0352189029,0.0105339654,0.0001017155,-2.59684444700246E-06,2.17106568481993E-07,-2.5313477231665E-08,3.69860104111634E-09,-6.1904091873705E-10,1.13344374919905E-10,-2.21163860693284E-11,4.52560511223853E-12,-9.60919623127521E-13,2.10158793522736E-13,-4.70912496677878E-14,1.07678343578902E-14,-2.50481543560437E-15,5.91331785210618E-16,-1.41401067049421E-16,3.41943739682742E-17,-8.35163637436262E-18,2.05793309013613E-18,-5.11134605986356E-19,1.27862862892318E-19,-3.2193437633008E-20,8.15364974463974E-21,-2.07624695448506E-21,5.31319615280614E-22,-1.36588152468637E-22,3.52614652775173E-23
0.9599991387,-0.0613478178,0.0065501087,-0.0010210565,0.0001912879,-3.96492695731242E-05,8.75140449075615E-06,-2.01575474382078E-06,4.78819139757365E-07,-1.16417093539115E-07,2.88254382986782E-08,-7.24266548020212E-09,1.84182875807573E-09,-4.73121289656432E-10,1.22576359055686E-10,-3.19911719798069E-11,8.40279775538454E-12,-2.21945636124644E-12,5.89137054621017E-13,-1.57071575106829E-13,4.20428008257372E-14,-1.12935165425381E-14,3.04344112134746E-15,-8.2257032955511E-16,2.22917467603463E-16,-6.05594805442909E-17,1.64893153470946E-17,-4.49915210711574E-18,1.22998459750927E-18
0.7705789211,-0.0036494663,0.0006773434,-0.0001525994,3.69459459445262E-05,-0.000009299,2.39845126756317E-06,-6.29155944921896E-07,1.67091284124257E-07,-4.47972186772066E-08,1.20999920613439E-08,-3.28805144193691E-09,8.97957045678772E-10,-2.46257498065773E-10,6.77752060684001E-11,-1.8710527263781E-11,5.17920000839331E-12,-1.43701015086652E-12,3.99540380100168E-13,-1.11292871874746E-13,3.10525341299699E-14,-8.67718974061603E-15,2.42802232161378E-15,-6.80244579248647E-16,1.90796484537255E-16,-5.35708052489738E-17,1.50557681965432E-17,-4.23509393566431E-18,1.19228600883656E-18
262.4714712862,-1.4180428587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2930460897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
